[16448:20616:0611/123509.626:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[16448:20616:0611/123509.741:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[16448:25148:0611/123509.738:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[16448:24984:0611/123513.659:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[16448:24984:0611/123513.661:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[16448:24984:0611/123513.665:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[16448:16212:0611/123513.669:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\konoy\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[16448:24984:0611/123514.202:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[16448:24984:0611/123514.206:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[11044:13980:0611/123515.230:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-CB7F0B2441CB58A0F0D4083170734403 will be ignored
[16448:20616:0611/131656.902:ERROR:device_event_log_impl.cc(196)] [13:16:56.877] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: 要素が見つかりません。 (0x490)
[16448:27576:0612/094508.978:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094509.983:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094510.981:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094513.983:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094516.981:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094518.985:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094520.983:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094522.985:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094523.983:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094525.987:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094532.986:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094536.989:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094538.999:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094539.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094540.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094546.991:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094547.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094549.989:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094551.995:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094552.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094553.995:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094554.990:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094555.996:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094557.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094559.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094601.993:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094603.994:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094605.993:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094608.993:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=19})
[16448:27576:0612/094609.993:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=18})
[16448:27576:0612/094610.993:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=17})
[16448:27576:0612/094611.992:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=16})
[16448:27576:0612/094612.994:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=15})
[16448:27576:0612/094613.995:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=14})
[16448:27576:0612/094615.995:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=13})
[16448:27576:0612/094618.994:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=14})
[16448:27576:0612/094619.994:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=15})
[16448:27576:0612/094620.994:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=16})
[16448:27576:0612/094622.996:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=17})
[16448:27576:0612/094623.997:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=18})
[16448:27576:0612/094624.997:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=19})
[16448:27576:0612/094626.997:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094627.996:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=19})
[16448:27576:0612/094634.001:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094636.000:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=19})
[16448:27576:0612/094637.009:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094638.004:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094639.003:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094640.008:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094643.009:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094646.011:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094649.007:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094653.009:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=27})
[16448:27576:0612/094701.016:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094707.016:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094711.353:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094717.356:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094730.365:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094732.364:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=27})
[16448:27576:0612/094735.367:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094737.367:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094745.388:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094746.388:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=27})
[16448:27576:0612/094757.389:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094801.390:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094805.389:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094810.393:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094812.392:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094815.396:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094820.394:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094821.399:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094826.398:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094832.400:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=27})
[16448:27576:0612/094835.399:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094837.416:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094839.410:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094846.409:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:27576:0612/094848.409:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094854.410:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=27})
[16448:27576:0612/094856.408:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=26})
[16448:27576:0612/094857.407:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094858.411:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094900.409:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094901.413:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094902.410:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094903.413:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094905.411:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=19})
[16448:27576:0612/094906.412:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094907.411:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094908.410:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094909.414:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094910.415:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094914.415:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=25})
[16448:20616:0612/094917.827:VERBOSE1:device_event_log_impl.cc(198)] [09:49:17.826] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[16448:20616:0612/094917.827:VERBOSE1:device_event_log_impl.cc(198)] [09:49:17.827] Display: EVENT: screen_win.cc:895 Display[945070358] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[16448:27576:0612/094919.182:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=24})
[16448:27576:0612/094932.316:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=23})
[16448:27576:0612/094932.316:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094932.316:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094932.316:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=20})
[16448:27576:0612/094932.316:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:27576:0612/094937.560:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=22})
[16448:27576:0612/094937.560:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000011FC001B6540}, {new_limit=21})
[16448:20616:0612/094937.606:VERBOSE1:frame_host_impl.cc(515)] frame 6-9A24B13CD96CBF9B903749A45E384803 (sub) detached (reason=RENDER_FRAME_DELETED, is_connected=1)
[16448:20616:0612/094937.669:VERBOSE1:frame_host_impl.cc(515)] frame 6-75C9712AD9FB836B7BDB660C6C5DBFE7 (main) detached (reason=NEW_MAIN_FRAME, is_connected=1)
[16448:20616:0612/094937.817:VERBOSE1:account_reconcilor.cc(264)] AccountReconcilor::Shutdown
[16448:20616:0612/094937.817:VERBOSE1:account_reconcilor.cc(718)] AccountReconcilor::AbortReconcile: try again later
[16448:20616:0612/094937.817:VERBOSE1:account_reconcilor.cc(827)] AccountReconcilor::CalculateIfMultiloginReconcileIsDone: Error was 
[16448:20616:0612/094937.818:VERBOSE1:account_reconcilor.cc(313)] AccountReconcilor::UnregisterWithIdentityManager
[16448:20616:0612/094937.818:VERBOSE1:account_reconcilor.cc(286)] AccountReconcilor::UnregisterWithContentSettings
[16448:20616:0612/094937.821:VERBOSE1:gaia_cookie_manager_service.cc(628)] GaiaCookieManagerService::CancelAll
[16448:20616:0612/094937.821:VERBOSE1:mutable_profile_oauth2_token_service_delegate.cc(752)] MutablePO2TS::Shutdown
[16448:20616:0612/094937.821:VERBOSE1:mutable_profile_oauth2_token_service_delegate.cc(235)] MutablePO2TS::~MutablePO2TS
[16448:20616:0612/094937.830:VERBOSE1:device_event_log_impl.cc(198)] [09:49:37.830] Bluetooth: EVENT: bluetooth_api.cc:109 BluetoothAPI: Shutdown
[16448:20616:0612/094937.880:VERBOSE1:account_reconcilor.cc(193)] AccountReconcilor::~AccountReconcilor
[16448:20616:0612/094937.891:VERBOSE1:device_event_log_impl.cc(198)] [09:49:37.891] Bluetooth: EVENT: bluetooth_api.cc:95 ~BluetoothAPI: 000011FC00339A00
[4956:6168:0612/094938.451:VERBOSE1:dispatcher.cc(596)] Num tracked contexts: 1
[4956:6168:0612/094938.458:VERBOSE1:frame_impl.cc(620)] frame 6-9A24B13CD96CBF9B903749A45E384803 disconnected (reason=DETACHED, current_state=CONNECTION_ACKED, FRAME_INVALID)
[4956:6168:0612/094939.764:VERBOSE1:frame_impl.cc(620)] frame 6-75C9712AD9FB836B7BDB660C6C5DBFE7 disconnected (reason=BROWSER_FRAME_DISCONNECT, current_state=CONNECTION_ACKED)
[4956:6168:0612/094939.764:VERBOSE1:frame_impl.cc(633)] frame 6-75C9712AD9FB836B7BDB660C6C5DBFE7 connection retry scheduled
[16448:20616:0612/094940.749:VERBOSE1:component_updater_service.cc(180)] CrxUpdateService stopping
[16448:20616:0612/094940.751:WARNING:pref_notifier_impl.cc(41)] Pref observer for media_router.cast_allow_all_ips found at shutdown.
[16448:20616:0612/094940.815:VERBOSE1:statistics_recorder.cc(607)] Collections of all histograms
Histogram: API.StorageAccess.AllowedRequests2 recorded 136 samples, mean = 0.1 (flags = 0x41)
0  ------------------------------------------------------------------------O (127 = 93.4%)
1  -----O                                                                    (9 = 6.6%) {93.4%}
2  ... 

Histogram: API.StorageAccess.DocumentInheritedStorageAccess recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: API.StorageAccess.DocumentLoadedWithStorageAccess recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Accessibility.CaptionSettingsLoadedFromSystemSettings recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.ImageLabels2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.LiveCaption.FeatureEnabled2 recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Accessibility.LiveCaption2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.ManuallyEnabled recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinJAWS recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinNVDA recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinSAToGo recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinScreenReader2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinStickyKeys recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinSupernova recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinZoomText recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: AppBanners.InstallableStatusCode recorded 1 samples (flags = 0x41)
8  -O                                                                        (1 = 100.0%)

Histogram: Apps.PreferredApps.EntryCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.Address.IsEnabled.PageLoad recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.Address.IsEnabled.PageLoad.SignedOut recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.Address.IsEnabled.Startup recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.CreditCard.IsEnabled.PageLoad recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.CreditCard.IsEnabled.PageLoad.SignedOut recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.CreditCard.IsEnabled.Startup recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.DOMContentLoadedInOutermostMainFrame recorded 3 samples, mean = 0.3 (flags = 0x41)
0  --O                                                                       (2 = 66.7%)
1  -O                                                                        (1 = 33.3%) {66.7%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.ExtractFormUnowned.FieldCount recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: Autofill.FormForest.GetBrowserFormOfRendererForm.Duration recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.FormForest.UpdateTreeOfRendererForm.Duration recorded 1 samples, mean = 23.0 (flags = 0x41)
0   ... 
21  -O                                                                        (1 = 100.0%) {0.0%}
28  ... 

Histogram: Autofill.FormForest.UpdateTreeOfRendererForm.Visits recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: Autofill.Funnel.ParsedAsType.Address recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.Funnel.ParsedAsType.CreditCard recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.Funnel.ParsedAsType.VirtualCard.StandaloneCvc recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.IsEnabled.PageLoad recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.IsEnabled.PageLoad.SignedOut recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.IsEnabled.Startup recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
